wavelength_um,n_target,k_target,n_fit,k_fit,epsilon_target_real,epsilon_target_imag,epsilon_fit_real,epsilon_fit_imag,n_error,k_error,normalized_epsilon_error,origin
8.933333333333334,3.6182153833192885,17.636345695302143,3.5718127015566634,17.615355016079977,-297.9492069241141,127.62419460055825,-297.54288636753256,125.8374975777287,-0.046402681762625075,-0.02099067922216591,0.0032176816337117237,interpolated_not_measured
8.966666666666667,3.632083470970913,17.69983379479244,3.5876400516917886,17.68115193217824,-300.0920860231764,128.57454752999598,-299.75197250826716,126.8672176638606,-0.04444341927912454,-0.01868186261420135,0.0030571075687442434,interpolated_not_measured
9.0,3.6459303783621833,17.763244808021167,3.6034742623688305,17.746881643004713,-302.2400577858267,129.5271077276974,-301.9667812912631,127.90086247574669,-0.04245611599335275,-0.016363165016453962,0.0028958462324603757,interpolated_not_measured
9.033333333333333,3.659760154912649,17.826585715009852,3.6193153386273704,17.812544816607772,-304.39331386310704,130.48205619585613,-304.18730932323706,128.93843334947195,-0.04044481628527841,-0.01404089840207945,0.0027347477205681096,interpolated_not_measured
9.066666666666666,3.6735768500418575,17.88986349578,3.6351632877957147,17.878142111180903,-306.5520490244783,131.4395767770126,-306.4135532186421,129.9799317131188,-0.038413562246142785,-0.01172138459909533,0.0025747561525221083,interpolated_not_measured
9.1,3.6873845131693614,17.953085130353152,3.651018119426969,17.94367417522921,-308.7164611497462,132.39985614655072,-308.6455095984036,131.02535908571122,-0.03636639374239259,-0.00941095512394341,0.002416931338889186,interpolated_not_measured
9.133333333333333,3.7011871937147083,18.016257598750823,3.6668798452365303,18.009141647732285,-310.886751221629,133.3630838063237,-310.88317508868363,132.07471707615863,-0.03430734847817796,-0.007115951018537459,0.0022624751893589373,interpolated_not_measured
9.166666666666666,3.7149889410974466,18.07938788099453,3.6827484790409817,18.07454515830351,-313.0631233189756,134.32945207941177,-313.1265463196742,133.1280073821996,-0.032240462056464914,-0.0048427226910199295,0.002112762659524528,interpolated_not_measured
9.2,3.7287938047371263,18.1424829571058,3.6986240366983147,18.139885327345933,-315.2457846106284,135.29915610601,-315.3756199244177,134.1852317893455,-0.03016976803881155,-0.0025976297598653275,0.001969375456257784,interpolated_not_measured
9.233333333333334,3.742605834053299,18.20554980710615,3.714506536049498,18.205162766204815,-317.4349453499329,136.27239384044677,-317.63039253765567,135.2463921698255,-0.028099298003800843,-0.00038704090133379054,0.0018341335197709899,interpolated_not_measured
9.266666666666666,3.7564290784655086,18.2685954110171,3.7303959968613145,18.27037807731689,-319.6308188698938,137.24936604933237,-319.8908607947027,136.3114904815313,-0.02603308160419404,0.0017826662997926235,0.0017091135584178824,interpolated_not_measured
9.3,3.77026758739331,18.331626748860174,3.746292440770482,18.33553185435656,-321.8336215789773,138.23027631083943,-322.15702133035006,137.38052876696472,-0.02397514662282818,0.0039051054963863407,0.0015966350651535198,interpolated_not_measured
9.333333333333334,3.784125410256248,18.394650800656898,3.7621958912289784,18.40062468237892,-324.04357295756046,139.2153310151124,-324.4288707777921,138.45350915218498,-0.021929519027269695,0.005973881722020735,0.0014991837491295844,interpolated_not_measured
9.366666666666667,3.7980065964738756,18.45767454642879,3.778106373450597,18.465657137959877,-326.2608955550262,140.204739365809,-326.7064057675805,139.53043384575943,-0.019900223023278762,0.007982591531085603,0.0014192367968884503,interpolated_not_measured
9.4,3.811915195465739,18.52070496619737,3.7940239143586587,18.530629789333357,-328.48581498750536,141.19871338277107,-328.98962292660343,140.61130513771542,-0.01789128110708038,0.00992482313598586,0.00135896806486312,interpolated_not_measured
9.433333333333334,3.8258552566513893,18.583749039984156,3.809948542534885,18.595543196525682,-330.71855993626497,142.19746790582718,-331.2785188770889,141.69612539849504,-0.01590671411650435,0.01179415654152649,0.0013198597789106914,interpolated_not_measured
9.466666666666667,3.8398308294503742,18.646813747810675,3.8258802881693854,18.660397911487227,-332.9593621467437,143.20122059972502,-333.57309023563374,142.7848970779123,-0.013950541280988826,0.013584163676551242,0.001302323980436882,interpolated_not_measured
9.5,3.8538459632822453,18.70990606969845,3.8418191830117516,18.725194478221376,-335.2084564282321,144.21019196019472,-335.8733336122552,143.8776227041132,-0.012026780270493642,0.015288408522923902,0.0013054890427781794,interpolated_not_measured
9.533333333333333,3.867904707566551,18.773032985668994,3.8577652603232155,18.78993343291094,-337.4660806542006,145.2246053211425,-338.1792456094676,144.97430488253912,-0.010139447243335376,0.016900447241944505,0.0013272645409873431,interpolated_not_measured
9.566666666666666,3.8820111117228393,18.83620147574384,3.8737185548298703,18.854615304042003,-339.73247576327486,146.24468686297547,-340.49082282138176,146.0749462948935,-0.008292556892969039,0.018413828298161405,0.0013646646078779414,interpolated_not_measured
9.6,3.8961692251706594,18.899418519944504,3.8896791026769053,18.919240612525346,-342.0078857608544,147.27066562205638,-342.80806183282704,147.1795496981121,-0.006490122493754136,0.01982209258084211,0.001414248473776733,interpolated_not_measured
9.633333333333333,3.9103830973295635,18.962691098292506,3.9056469413838575,18.983809871815424,-344.2925577213811,148.30277350128958,-345.1309592184958,148.28811792333718,-0.004736155945705978,0.021118773522918133,0.0014725194444016661,interpolated_not_measured
9.666666666666666,3.924656777619097,19.02602619080936,3.9216221098008313,19.048323588027095,-346.5867417912523,149.34124528183682,-347.45951154211065,149.4006538748955,-0.0030346678182655573,0.02229739721773427,0.0015361942723319181,interpolated_not_measured
9.7,3.938994315458812,19.089430777516604,3.9376046480656974,19.11278226004999,-348.8906911923814,150.38631863596478,-349.793715355613,150.5171605292809,-0.0013896673931146353,0.023351482533385592,0.0016023360887776402,interpolated_not_measured
9.733333333333334,3.9533997602682582,19.152911838435756,3.9535945975622107,19.177186379660746,-351.2046622264034,151.438234141022,-352.1335671983726,151.63764093414068,0.00019483729395242122,0.024274541224990287,0.001668387530432918,interpolated_not_measured
9.766666666666666,3.9678771614669808,19.216476353588316,3.9695920008790675,19.241536431633033,-353.52891427952767,152.49723529454673,-354.4790635964182,152.7620982072673,0.0017148394120867216,0.025060078044717216,0.0017321472431703984,interpolated_not_measured
9.8,3.982430568474533,19.280131302995837,3.9855969017698585,19.30583289384552,-355.8637098280396,153.5635685305067,-356.8302010616901,153.89053553559464,0.003166333295325341,0.02570159084968182,0.001791722182429908,interpolated_not_measured
9.833333333333334,3.9970640307104635,19.343883666679822,4.001609345113884,19.37007623738773,-358.20931444444307,154.6374832366671,-359.18697609131016,155.02295617419827,0.004545314403420875,0.02619257070790937,0.0018454749165941727,interpolated_not_measured
9.866666666666667,4.01178159759432,19.4077404246618,4.017629376877865,19.434266926664012,-360.56599680425524,155.71923177309114,-361.54938516687463,156.1593634453025,0.005847779283545407,0.026526502002212737,0.0018919753304719716,interpolated_not_measured
9.9,4.026587318545653,19.471708556963275,4.033657044078469,19.49840541949542,-362.9340286934442,156.8090694917704,-363.9174247537645,157.29976073729097,0.007069725532815596,0.02669686253214465,0.0019299603266473766,interpolated_not_measured
9.933333333333334,4.0414852429840105,19.535795043605788,4.0496923947456755,19.562492167219823,-365.3136850165149,157.9072547573859,-366.2910913004759,158.44415150372393,0.008207151761665088,0.02669712361403498,0.0019583022277087398,interpolated_not_measured
9.966666666666667,4.056479420328943,19.600006864610858,4.0657354778869506,19.626527614790078,-367.7052438052405,159.0140489691999,-368.67038123796885,159.59253926235994,0.009256057558007846,0.026520750179219732,0.0019759854195777345,interpolated_not_measured
10.0,4.0715739,19.664351,4.081786343452207,19.690512200870444,-370.1089862280398,160.12971658407778,-371.05529097903485,160.74492759418408,0.01021244345220751,0.026161200870443935,0.001982090547854357,interpolated_not_measured
