wavelength_um,R_res32,T_res32,A_res32,dR_vs_res50_res32,R_res50,T_res50,A_res50,dR_vs_res50_res50
7.425742574257426,0.9063356664298411,3.309162575831219e-16,0.09366433357015858,0.0009991567105197552,0.9053365097193213,3.0343406505620165e-16,0.09466349028067836,0.0
7.462686567164178,0.9068487638723064,3.3637422648710916e-16,0.09315123612769327,0.0009937626538989441,0.9058550012184075,3.0787756235516167e-16,0.09414499878159224,0.0
7.5,0.9073581377259262,3.414118949040003e-16,0.09264186227407344,0.000988372262789028,0.9063697654631372,3.121428528142634e-16,0.0936302345368625,0.0
7.537688442211056,0.9078637833888142,3.460182103186701e-16,0.09213621661118541,0.0009829839334150048,0.9068807994553992,3.1623642198102807e-16,0.09311920054460045,0.0
7.575757575757575,0.9083656978023856,3.5018336628493297e-16,0.09163430219761402,0.000977596692289584,0.907388101110096,3.201614155389233e-16,0.09261189888990363,0.0
7.614213197969543,0.9088638794321986,3.5389881176285747e-16,0.09113612056780104,0.0009722102166557223,0.9078916692155429,3.239173861591831e-16,0.09210833078445681,0.0
7.653061224489797,0.9093583282376595,3.5715725677254873e-16,0.09064167176234014,0.0009668248450998007,0.9083915033925597,3.2750011655345435e-16,0.09160849660743997,0.0
7.692307692307692,0.9098490456308127,3.5995267445829343e-16,0.09015095436918694,0.000961441578099298,0.9088876040527134,3.30901520848039e-16,0.09111239594728626,0.0
7.731958762886598,0.9103360344244978,3.6228029967731017e-16,0.0896639655755018,0.00095606206827481,0.909379972356223,3.34109625982664e-16,0.09062002764377663,0.0
7.772020725388602,0.9108192987702947,3.641366242447416e-16,0.08918070122970498,0.0009506886002647041,0.90986861017003,3.3710863425157065e-16,0.09013138982996971,0.0
