wavelength_um,reflectance,transmittance,absorptance,input_flux_raw,reflection_flux_raw,transmission_flux_raw,raw_transmittance,signed_transmittance,fresnel_reflectance,fresnel_absorptance,energy_error
5.836575875486381,0.8729306635075322,-2.951761113162488e-17,0.1270693364924678,-0.2350929726185286,0.20521986457385027,6.939382945531462e-18,2.951761113162488e-17,-2.951761113162488e-17,0.870617087445318,0.12938291255468204,0.0
5.859375,0.8736157024235743,-2.3652213064519204e-17,0.1263842975764257,-0.2607880755309339,0.227828557788649,6.168215127143576e-18,2.3652213064519204e-17,-2.3652213064519204e-17,0.8713140897932041,0.12868591020679587,0.0
5.882352941176471,0.8742985818468288,-1.844734990968261e-17,0.12570141815317118,-0.28871229526906056,0.25242075031548256,5.3259767340559634e-18,1.844734990968261e-17,-1.844734990968261e-17,0.8720088525643174,0.12799114743568263,0.0
5.905511811023622,0.8749792308185496,-1.3907114819238513e-17,0.12502076918145047,-0.31898643047268954,0.27910650157654865,4.4361809143627365e-18,1.3907114819238513e-17,-1.3907114819238513e-17,0.872701329449635,0.12729867055036503,0.0
5.928853754940712,0.8756575817250185,-1.0033816326957597e-17,0.1243424182749815,-0.35172920182581324,0.3079943422928626,3.5291862079476084e-18,1.0033816326957597e-17,-1.0033816326957597e-17,0.8733914746436057,0.12660852535639433,0.0
5.952380952380953,0.8763335704559426,-6.82798170411046e-18,0.12366642954405738,-0.38705603057823945,0.3391901932431331,2.6428114952538377e-18,6.82798170411046e-18,-6.82798170411046e-18,0.8740792428599393,0.12592075714006068,0.0
5.9760956175298805,0.8770071364883454,-4.288366390960444e-18,0.12299286351165462,-0.4250777246953502,0.3727961981200503,1.822889028129476e-18,4.288366390960444e-18,-4.288366390960444e-18,0.8747645893471141,0.1252354106528859,0.0
5.999999999999999,0.8776782229037463,-2.41196958242219e-18,0.12232177709625369,-0.4658990797374204,0.40890947635642994,1.1237344088051486e-18,2.41196958242219e-18,-2.41196958242219e-18,0.8754474699035899,0.1245525300964101,0.0
6.024096385542169,0.8783467763462037,-1.1940559516288223e-18,0.12165322365379627,-0.5096174035535596,0.44762080358119144,6.085116937667551e-19,1.1940559516288223e-18,-1.1940559516288223e-18,0.876127840892717,0.123872159107283,0.0
6.048387096774194,0.8790127469293553,-6.281834070464749e-19,0.12098725307064473,-0.5563209759064309,0.48901322920593154,3.4947160605632165e-19,6.281834070464749e-19,-6.281834070464749e-19,0.8768056592573339,0.12319434074266611,0.0
6.072874493927125,0.8796760880998643,-7.062366992776651e-19,0.1203239119001357,-0.6060874561887881,0.533160642506551,4.280412045323662e-19,7.062366992776651e-19,-7.062366992776651e-19,0.8774808825340408,0.12251911746595923,0.0
6.097560975609757,0.8803367564647944,-1.4184666239026364e-18,0.11966324353520563,-0.6589822544135594,0.5801263004182908,9.347443336297499e-19,1.4184666239026364e-18,-1.4184666239026364e-18,0.8781534688671417,0.12184653113285826,0.0
6.122448979591836,0.8809947115902625,-2.7535345085366603e-18,0.11900528840973745,-0.7150568826159408,0.629961332070863,1.968933801849641e-18,2.7535345085366603e-18,-2.7535345085366603e-18,0.8788233770222493,0.12117662297775067,0.0
6.147540983606556,0.8816499157779231,-4.69856162533649e-18,0.11835008422207693,-0.7743473056551723,0.6827032368137443,3.638318535034098e-18,4.69856162533649e-18,-4.69856162533649e-18,0.8794905663995396,0.1205094336004604,0.0
6.17283950617284,0.8823023338258409,-7.239183135418365e-18,0.11769766617415912,-0.8368723121006602,0.73837439408064,6.058271928257673e-18,7.239183135418365e-18,-7.239183135418365e-18,0.8801549970466505,0.11984500295334954,0.0
6.198347107438017,0.8829519327795339,-1.0359606148188694e-17,0.11704806722046614,-0.9026319273865886,0.7969806048745043,9.350911264505514e-18,1.0359606148188694e-17,-1.0359606148188694e-17,0.8808166296712195,0.11918337032878046,0.0
6.224066390041493,0.8835986816786021,-1.4042671466139663e-17,0.1164013183213979,-0.971605892675679,0.8585096858793914,1.3643942345409913e-17,1.4042671466139663e-17,-1.4042671466139663e-17,0.8814754256530524,0.11852457434694763,0.0
6.25,0.8842425513038178,-1.8269918583444107e-17,0.11575744869618222,-1.0437522338412748,0.9229301381808679,1.9069268333568004e-17,1.8269918583444107e-17,-1.8269918583444107e-17,0.8821313470559125,0.11786865294408755,0.0
6.276150627615063,0.8848835139288971,-2.3021653513080277e-17,0.11511648607110295,-1.1190059456171992,0.9901899132650755,2.5761367159075914e-17,2.3021653513080277e-17,-2.3021653513080277e-17,0.8827843566389313,0.11721564336106871,0.0
6.302521008403361,0.8855215430808608,-2.827701903153826e-17,0.11447845691913919,-1.1972778162364068,1.0602152993301464,3.385544759575544e-17,2.827701903153826e-17,-2.827701903153826e-17,0.883434417867631,0.116565582132369,0.0
6.329113924050633,0.8861566133121191,-3.401406695099963e-17,0.11384338668788088,-1.2784534177502602,1.1329099509508744,4.348540014509165e-17,3.401406695099963e-17,-3.401406695099963e-17,0.8840814949245552,0.11591850507544477,0.0
6.3559322033898304,0.8867886999870307,-4.0209832054010816e-17,0.11321130001296935,-1.3623922866610687,1.2081540847605272,5.4781565038321336e-17,4.0209832054010816e-17,-4.0209832054010816e-17,0.8847255527195,0.11527444728049996,0.0
6.382978723404255,0.887417779085184,-4.684040735515164e-17,0.112582220914816,-1.4489273184909222,1.2858038630310653,6.786834582612234e-17,4.684040735515164e-17,-4.684040735515164e-17,0.8853665568993486,0.11463344310065138,0.0
6.410256410256411,0.8880438270230921,-5.3881020385073436e-17,0.11195617297690791,-1.5378643984360854,1.3656909858297466,8.286170300161341e-17,5.3881020385073436e-17,-5.3881020385073436e-17,0.8860044738574974,0.11399552614250263,0.0
6.437768240343348,0.8886668204956507,-6.130611022442064e-17,0.11133317950434934,-1.6289822883136305,1.4476225107994034,9.986656772098438e-17,6.130611022442064e-17,-6.130611022442064e-17,0.8866392707428773,0.1133607292571227,0.0
6.46551724137931,0.8892867363381968,-6.908940504691639e-17,0.1107132636618033,-1.7220327876008643,1.5313809175529398,1.1897422076662666e-16,6.908940504691639e-17,-6.908940504691639e-17,0.8872709154685628,0.11272908453143715,0.0
6.4935064935064934,0.889903551409693,-7.720399996097941e-17,0.11009644859030707,-1.8167411835124168,1.6167244311999485,1.402596862610023e-16,7.720399996097941e-17,-7.720399996097941e-17,0.8878993767199687,0.11210062328003134,0.0
6.521739130434783,0.8905172424971218,-8.562243496747006e-17,0.10948275750287825,-1.9128070017801535,1.7033876166544495,1.6377919311524257e-16,8.562243496747006e-17,-8.562243496747006e-17,0.8885246239626332,0.11147537603736679,0.0
6.550218340611353,0.8911277862410402,-9.431677287608176e-17,0.10887221375895993,-2.009905066132354,1.791082252137176,1.8956775962489132e-16,9.431677287608176e-17,-9.431677287608176e-17,0.8891466274495863,0.11085337255041372,0.0
6.578947368421053,0.8917351590816561,-1.0325867704425482e-16,0.10826484091834397,-2.1076868704565235,1.879498486720866,2.176369578668863e-16,1.0325867704425482e-16,-1.0325867704425482e-16,0.8897653582282979,0.11023464177170206,0.0
6.607929515418503,0.8923393372249312,-1.124194888201146e-16,0.10766066277506892,-2.2057822633292257,1.96830628292171,2.47972914491947e-16,1.124194888201146e-16,-1.124194888201146e-16,0.8903807881472139,0.10961921185278611,0.0
