period_um,top_width_um,bottom_width_um,depth_um,tilt_angle_deg,wavelength_um,reflectance,transmittance,absorptance,emissivity_proxy
10.0,4.0,4.0,3.0,30.0,6.818181818181818,0.8290065545236223,-3.6386194501916385e-09,0.1709934491149972,0.1709934491149972
10.0,4.0,4.0,3.0,30.0,6.870229007633588,0.8313164547938242,-3.4113316885395695e-09,0.16868354861750748,0.16868354861750748
10.0,4.0,4.0,3.0,30.0,6.923076923076923,0.833813379219414,-3.2005058487010254e-09,0.16618662398109185,0.16618662398109185
10.0,4.0,4.0,3.0,30.0,6.976744186046512,0.8364344963105496,-3.0277621380514184e-09,0.16356550671721257,0.16356550671721257
10.0,4.0,4.0,3.0,30.0,7.03125,0.8390862134391863,-2.9172733742571273e-09,0.16091378947808704,0.16091378947808704
10.0,4.0,4.0,3.0,30.0,7.086614173228347,0.8416643573412104,-2.892594383006442e-09,0.15833564555138402,0.15833564555138402
10.0,4.0,4.0,3.0,30.0,7.142857142857142,0.8440758124044944,-2.9731447571064424e-09,0.1559241905686504,0.1559241905686504
10.0,4.0,4.0,3.0,30.0,7.199999999999999,0.8462572927132769,-3.170768236106026e-09,0.15374271045749136,0.15374271045749136
10.0,4.0,4.0,3.0,30.0,7.258064516129032,0.8481876128748675,-3.486825809826614e-09,0.15181239061195825,0.15181239061195825
10.0,4.0,4.0,3.0,30.0,7.317073170731708,0.8498911732577018,-3.910260982152126e-09,0.15010883065255917,0.15010883065255917
10.0,4.0,4.0,3.0,30.0,7.3770491803278695,0.8514321229232223,-4.417006984674572e-09,0.14856788149378464,0.14856788149378464
10.0,4.0,4.0,3.0,30.0,7.43801652892562,0.8529004798805425,-4.970996064150968e-09,0.14709952509045354,0.14709952509045354
10.0,4.0,4.0,3.0,30.0,7.5,0.854393039126184,-5.526894308689116e-09,0.14560696640071027,0.14560696640071027
10.0,4.0,4.0,3.0,30.0,7.563025210084034,0.8559929019758343,-6.0345388984627355e-09,0.14400710405870457,0.14400710405870457
10.0,4.0,4.0,3.0,30.0,7.627118644067796,0.8577517333371178,-6.444915901392135e-09,0.14224827310779806,0.14224827310779806
10.0,4.0,4.0,3.0,30.0,7.692307692307692,0.8596783458616771,-6.717401743611681e-09,0.14032166085572462,0.14032166085572462
10.0,4.0,4.0,3.0,30.0,7.758620689655173,0.8617360104270211,-6.827912306296894e-09,0.13826399640089124,0.13826399640089124
10.0,4.0,4.0,3.0,30.0,7.82608695652174,0.863849215542479,-6.777566771388164e-09,0.1361507912350878,0.1361507912350878
10.0,4.0,4.0,3.0,30.0,7.894736842105265,0.865918747793188,-6.601479108355446e-09,0.1340812588082911,0.1340812588082911
10.0,4.0,4.0,3.0,30.0,7.964601769911504,0.8678422827742642,-6.377332542565563e-09,0.13215772360306832,0.13215772360306832
10.0,4.0,4.0,3.0,30.0,8.035714285714286,0.8695364811455322,-6.233460404289569e-09,0.13046352508792824,0.13046352508792824
10.0,4.0,4.0,3.0,30.0,8.108108108108109,0.8709561190332462,-6.35623600440809e-09,0.1290438873229898,0.1290438873229898
10.0,4.0,4.0,3.0,30.0,8.181818181818182,0.8721061636594172,-6.996649182579117e-09,0.127893843337232,0.127893843337232
10.0,4.0,4.0,3.0,30.0,8.256880733944953,0.8730439015131225,-8.476004036898918e-09,0.12695610696288154,0.12695610696288154
10.0,4.0,4.0,3.0,30.0,8.333333333333334,0.8738700540459867,-1.1190701147146373e-08,0.12612995714471442,0.12612995714471442
10.0,4.0,4.0,3.0,30.0,8.41121495327103,0.8747099646792311,-1.5616064297355538e-08,0.12529005093683318,0.12529005093683318
10.0,4.0,4.0,3.0,30.0,8.49056603773585,0.8756880222800524,-2.2309139192425586e-08,0.12431200002908681,0.12431200002908681
10.0,4.0,4.0,3.0,30.0,8.571428571428571,0.8769000979200705,-3.1910339831280416e-08,0.12309993399026932,0.12309993399026932
10.0,4.0,4.0,3.0,30.0,8.653846153846155,0.878389569335781,-4.514376278222945e-08,0.12161047580798173,0.12161047580798173
10.0,4.0,4.0,3.0,30.0,8.737864077669904,0.8801322715541742,-6.281594998558277e-08,0.11986779126177581,0.11986779126177581
10.0,4.0,4.0,3.0,30.0,8.823529411764707,0.882034398238438,-8.581287684416527e-08,0.11796568757443886,0.11796568757443886
10.0,4.0,4.0,3.0,30.0,8.910891089108912,0.8839451408549336,-1.1509499125653098e-07,0.11605497424005767,0.11605497424005767
10.0,4.0,4.0,3.0,30.0,9.0,0.8856830354413919,-1.516902414357089e-07,0.1143171162488495,0.1143171162488495
10.0,4.0,4.0,3.0,30.0,9.090909090909092,0.8870720781517367,-1.9668520698498708e-07,0.11292811853347026,0.11292811853347026
10.0,4.0,4.0,3.0,30.0,9.183673469387756,0.8879812291860525,-2.5121467874986457e-07,0.11201902202862626,0.11201902202862626
10.0,4.0,4.0,3.0,30.0,9.278350515463918,0.8883594820306034,-3.1645029705777503e-07,0.11164083441969362,0.11164083441969362
10.0,4.0,4.0,3.0,30.0,9.375,0.8882586337096511,-3.935891240720406e-07,0.11174175987947299,0.11174175987947299
10.0,4.0,4.0,3.0,30.0,9.473684210526317,0.887837433418077,-4.838432570686551e-07,0.1121630504251801,0.1121630504251801
10.0,4.0,4.0,3.0,30.0,9.574468085106384,0.8873438086543604,-5.884317476908505e-07,0.11265677977738733,0.11265677977738733
10.0,4.0,4.0,3.0,30.0,9.67741935483871,0.8870759638263741,-7.085761454519834e-07,0.11292474474977135,0.11292474474977135
10.0,4.0,4.0,3.0,30.0,9.782608695652174,0.8873276421827089,-8.45500911935163e-07,0.11267320331820306,0.11267320331820306
10.0,4.0,4.0,3.0,30.0,9.890109890109892,0.8883268864726684,-1.0004397531584761e-06,0.11167411396708471,0.11167411396708471
10.0,4.0,4.0,3.0,30.0,10.0,0.8901803369415934,-1.174648610849994e-06,0.10982083770701748,0.10982083770701748
10.0,4.0,4.0,3.0,30.0,10.112359550561798,0.892835706906356,-1.369425680293231e-06,0.10716566251932425,0.10716566251932425
10.0,4.0,4.0,3.0,30.0,10.227272727272728,0.8960731176031461,-1.586138442681692e-06,0.10392846853529657,0.10392846853529657
10.0,4.0,4.0,3.0,30.0,10.344827586206899,0.899531441393689,-1.8262573834058189e-06,0.10047038486369439,0.10047038486369439
10.0,4.0,4.0,3.0,30.0,10.465116279069768,0.9027692085401481,-2.0913958816553166e-06,0.09723288285573357,0.09723288285573357
10.0,4.0,4.0,3.0,30.0,10.588235294117647,0.9053520101169686,-2.3833557494222004e-06,0.09465037323878078,0.09465037323878078
10.0,4.0,4.0,3.0,30.0,10.714285714285715,0.9069511183742277,-2.704178079824496e-06,0.09305158580385212,0.09305158580385212
10.0,4.0,4.0,3.0,30.0,10.843373493975905,0.9074328770270451,-3.0561993886615962e-06,0.09257017917234354,0.09257017917234354
10.0,4.0,4.0,3.0,30.0,10.975609756097562,0.9069168085819438,-3.4421133765278996e-06,0.09308663353143273,0.09308663353143273
10.0,4.0,4.0,3.0,30.0,11.11111111111111,0.905783411913047,-3.865038787237787e-06,0.09422045312574023,0.09422045312574023
10.0,4.0,4.0,3.0,30.0,11.250000000000002,0.9046205701017824,-4.328593471979246e-06,0.09538375849168955,0.09538375849168955
10.0,4.0,4.0,3.0,30.0,11.392405063291141,0.9041096288785946,-4.836973448481577e-06,0.0958952080948539,0.0958952080948539
10.0,4.0,4.0,3.0,30.0,11.53846153846154,0.90486671699286,-5.3950328918203844e-06,0.09513867804003179,0.09513867804003179
10.0,4.0,4.0,3.0,30.0,11.688311688311689,0.9072689782304862,-6.008355850930963e-06,0.09273703012536469,0.09273703012536469
10.0,4.0,4.0,3.0,30.0,11.842105263157896,0.9113057038935334,-6.683302039919956e-06,0.08870097940850653,0.08870097940850653
10.0,4.0,4.0,3.0,30.0,12.000000000000004,0.9164975472235767,-7.4269958937670066e-06,0.08350987977231708,0.08350987977231708
10.0,4.0,4.0,3.0,30.0,12.162162162162163,0.9219205018813883,-8.24720813590024e-06,0.0780877453267476,0.0780877453267476
10.0,4.0,4.0,3.0,30.0,12.328767123287673,0.9263541516744105,-9.152049221830913e-06,0.07365500037481135,0.07365500037481135
10.0,4.0,4.0,3.0,30.0,12.500000000000002,0.9285471215106663,-1.0149349240251416e-05,0.07146302783857393,0.07146302783857393
10.0,4.0,4.0,3.0,30.0,12.676056338028172,0.9275605704975747,-1.124553128284254e-05,0.07245067503370817,0.07245067503370817
10.0,4.0,4.0,3.0,30.0,12.85714285714286,0.9231193412857496,-1.2443682346178528e-05,0.07689310239659661,0.07689310239659661
10.0,4.0,4.0,3.0,30.0,13.043478260869566,0.9158781159140444,-1.374036744824156e-05,0.08413562445340379,0.08413562445340379
10.0,4.0,4.0,3.0,30.0,13.235294117647062,0.9075050414760858,-1.5120487005254599e-05,0.09251007901091945,0.09251007901091945
10.0,4.0,4.0,3.0,30.0,13.432835820895527,0.9005045421253426,-1.65490943049978e-05,0.09951200696896241,0.09951200696896241
10.0,4.0,4.0,3.0,30.0,13.636363636363638,0.897747298678719,-1.7958489735185358e-05,0.10227065981101613,0.10227065981101613
10.0,4.0,4.0,3.0,30.0,13.846153846153847,0.9017455569184606,-1.922796602158298e-05,0.09827367104756099,0.09827367104756099
10.0,4.0,4.0,3.0,30.0,14.062500000000004,0.9137956188182493,-2.0152096154729086e-05,0.0862245332779054,0.0862245332779054
10.0,4.0,4.0,3.0,30.0,14.28571428571429,0.933188890048287,-2.0391119127718285e-05,0.06683150107084074,0.06683150107084074
10.0,4.0,4.0,3.0,30.0,14.516129032258068,0.9567451347901611,-1.9393288473170433e-05,0.04327425849831207,0.04327425849831207
10.0,4.0,4.0,3.0,30.0,14.754098360655739,0.978922230010049,-1.6273205656573576e-05,0.021094043195607606,0.021094043195607606
10.0,4.0,4.0,3.0,30.0,15.000000000000004,0.9926860039652611,-9.620879725209212e-06,0.007323616914464133,0.007323616914464133
