wavelength_um,reflectance_groove,transmittance_groove,absorptance_groove,emissivity_proxy_groove,raw_transmittance_groove,signed_transmittance_groove,reflectance_flat,transmittance_flat,absorptance_flat,emissivity_proxy_flat,raw_transmittance_flat,signed_transmittance_flat,delta_R,delta_A,energy_error_groove
5.960264900662252,0.813194294736765,-2.3522234816464093e-08,0.18680572878546986,0.18680572878546986,2.3522234816464093e-08,-2.3522234816464093e-08,0.876558292148824,-5.9741457434455e-18,0.12344170785117603,0.12344170785117603,5.9741457434455e-18,-5.9741457434455e-18,-0.063363997412059,0.06336402093429383,0.0
5.999999999999999,0.8125543159776989,-2.0433955811011788e-08,0.1874457044562569,0.1874457044562569,2.0433955811011788e-08,-2.0433955811011788e-08,0.8776781359515639,-2.4247157648487896e-18,0.12232186404843615,0.12232186404843615,2.4247157648487896e-18,-2.4247157648487896e-18,-0.06512381997386496,0.06512384040782077,0.0
6.040268456375839,0.8116815956576047,-1.787769741973063e-08,0.18831842222009276,0.18831842222009276,1.787769741973063e-08,-1.787769741973063e-08,0.878790946755947,-7.02599680824783e-19,0.12120905324405296,0.12120905324405296,7.02599680824783e-19,-7.02599680824783e-19,-0.06710935109834237,0.06710936897603981,0.0
6.081081081081081,0.8108685266688787,-1.5759384287353256e-08,0.18913148909050564,0.18913148909050564,1.5759384287353256e-08,-1.5759384287353256e-08,0.8798964987906316,-7.748765592972037e-19,0.12010350120936841,0.12010350120936841,7.748765592972037e-19,-7.748765592972037e-19,-0.06902797212175293,0.06902798788113723,0.0
6.122448979591836,0.8103817562631047,-1.3998232968491639e-08,0.18961825773512825,0.18961825773512825,1.3998232968491639e-08,-1.3998232968491639e-08,0.8809945910476387,-2.5961512236047526e-18,0.11900540895236134,0.11900540895236134,2.5961512236047526e-18,-2.5961512236047526e-18,-0.07061283478453395,0.07061284878276691,0.0
6.164383561643836,0.8104125203146707,-1.2526393571825041e-08,0.18958749221172286,0.18958749221172286,1.2526393571825041e-08,-1.2526393571825041e-08,0.8820850447237527,-6.109119479153788e-18,0.11791495527624729,0.11791495527624729,6.109119479153788e-18,-6.109119479153788e-18,-0.071672524409082,0.07167253693547557,0.0
6.206896551724138,0.8110468810605491,-1.1288798072191326e-08,0.18895313022824894,0.18895313022824894,1.1288798072191326e-08,-1.1288798072191326e-08,0.8831677002317635,-1.1245211885074152e-17,0.11683229976823652,0.11683229976823652,1.1245211885074152e-17,-1.1245211885074152e-17,-0.07212081917121438,0.07212083046001243,0.0
6.25,0.8122594306110169,-1.0242501646527213e-08,0.18774057963148474,0.18774057963148474,1.0242501646527213e-08,-1.0242501646527213e-08,0.8842424139972282,-1.792530928965968e-17,0.11575758600277176,0.11575758600277176,1.792530928965968e-17,-1.792530928965968e-17,-0.07198298338621134,0.07198299362871298,0.0
6.293706293706294,0.8139292109599436,-9.355193959505877e-09,0.18607079839525031,0.18607079839525031,9.355193959505877e-09,-9.355193959505877e-09,0.8853090552264365,-2.6060523000013537e-17,0.11469094477356348,0.11469094477356348,2.6060523000013537e-17,-2.6060523000013537e-17,-0.07137984426649291,0.07137985362168683,0.0
6.338028169014084,0.8158725536186847,-8.602913938874476e-09,0.18412745498422922,0.18412745498422922,8.602913938874476e-09,-8.602913938874476e-09,0.8863675027994313,-3.555303217582363e-17,0.11363249720056871,0.11363249720056871,3.555303217582363e-17,-3.555303217582363e-17,-0.07049494918074661,0.07049495778366051,0.0
6.382978723404255,0.817884902247905,-7.967274352743626e-09,0.18211510571936934,0.18211510571936934,7.967274352743626e-09,-7.967274352743626e-09,0.8874176424105179,-4.629697081972009e-17,0.11258235758948214,0.11258235758948214,4.629697081972009e-17,-4.629697081972009e-17,-0.0695327401626129,0.0695327481298872,0.0
6.428571428571429,0.8197827729249698,-7.432659952116047e-09,0.18021723450769014,0.18021723450769014,7.432659952116047e-09,-7.432659952116047e-09,0.8884593640476023,-5.817935657799133e-17,0.11154063595239777,0.11154063595239777,5.817935657799133e-17,-5.817935657799133e-17,-0.06867659112263247,0.06867659855529237,0.0
6.474820143884893,0.8214378130460145,-6.983894973967949e-09,0.17856219393788048,0.17856219393788048,6.983894973967949e-09,-6.983894973967949e-09,0.8894925598732503,-7.108105346311193e-17,0.1105074401267498,0.1105074401267498,7.108105346311193e-17,-7.108105346311193e-17,-0.06805474682723578,0.06805475381113067,0.0
6.521739130434783,0.8227971265306796,-6.604793034534079e-09,0.17720288007411344,0.17720288007411344,6.604793034534079e-09,-6.604793034534079e-09,0.8905171225441816,-8.487776056016178e-17,0.1094828774558185,0.1094828774558185,8.487776056016178e-17,-8.487776056016178e-17,-0.06771999601350198,0.06772000261829494,0.0
6.56934306569343,0.823887111613767,-6.277832518864919e-09,0.1761128946640655,0.1761128946640655,6.277832518864919e-09,-6.277832518864919e-09,0.8915329439831459,-9.944101878295014e-17,0.10846705601685423,0.10846705601685423,9.944101878295014e-17,-9.944101878295014e-17,-0.06764583236937882,0.06764583864721126,0.0
6.617647058823529,0.8248013776672941,-5.98498232436323e-09,0.1751986283176882,0.1751986283176882,5.98498232436323e-09,-5.98498232436323e-09,0.8925399145977401,-1.146392278004142e-16,0.10746008540226004,0.10746008540226004,1.146392278004142e-16,-1.146392278004142e-16,-0.06773853693044596,0.06773854291542816,0.0
6.666666666666667,0.8256762537737558,-5.709479391192137e-09,0.17432375193572364,0.17432375193572364,5.709479391192137e-09,-5.709479391192137e-09,0.8935379229244754,-1.303386653600711e-16,0.1064620770755247,0.1064620770755247,1.303386653600711e-16,-1.303386653600711e-16,-0.06786166915071967,0.06786167486019894,0.0
